asset_id,timestamp,metric,value
app-catalog,2026-07-02 08:55:00,response_time_ms,77.21
app-catalog,2026-07-02 08:55:00,error_rate_percent,0.0
app-catalog,2026-07-02 08:55:00,status,1.0
app-catalog,2026-07-02 09:00:00,cpu_percent,27.95
app-catalog,2026-07-02 09:00:00,memory_percent,45.14
app-catalog,2026-07-02 09:00:00,disk_percent,42.77
app-catalog,2026-07-02 09:00:00,response_time_ms,64.96
app-catalog,2026-07-02 09:00:00,error_rate_percent,0.17
app-catalog,2026-07-02 09:00:00,status,1.0
app-catalog,2026-07-02 09:05:00,cpu_percent,29.2
app-catalog,2026-07-02 09:05:00,memory_percent,44.8
app-catalog,2026-07-02 09:05:00,disk_percent,42.46
app-catalog,2026-07-02 09:05:00,response_time_ms,65.5
app-catalog,2026-07-02 09:05:00,error_rate_percent,0.39
app-catalog,2026-07-02 09:05:00,status,1.0
app-catalog,2026-07-02 09:10:00,cpu_percent,27.74
app-catalog,2026-07-02 09:10:00,memory_percent,54.32
app-catalog,2026-07-02 09:10:00,disk_percent,42.37
app-catalog,2026-07-02 09:10:00,response_time_ms,77.57
app-catalog,2026-07-02 09:10:00,error_rate_percent,0.64
app-catalog,2026-07-02 09:10:00,status,1.0
app-catalog,2026-07-02 09:15:00,cpu_percent,27.39
app-catalog,2026-07-02 09:15:00,memory_percent,52.95
app-catalog,2026-07-02 09:15:00,disk_percent,42.83
app-catalog,2026-07-02 09:15:00,response_time_ms,75.46
app-catalog,2026-07-02 09:15:00,error_rate_percent,0.38
app-catalog,2026-07-02 09:15:00,status,1.0
app-catalog,2026-07-02 09:20:00,cpu_percent,28.91
app-catalog,2026-07-02 09:20:00,memory_percent,53.81
app-catalog,2026-07-02 09:20:00,disk_percent,44.66
app-catalog,2026-07-02 09:20:00,response_time_ms,64.02
app-catalog,2026-07-02 09:20:00,error_rate_percent,0.66
app-catalog,2026-07-02 09:20:00,status,1.0
app-catalog,2026-07-02 09:25:00,cpu_percent,29.15
app-catalog,2026-07-02 09:25:00,memory_percent,53.81
app-catalog,2026-07-02 09:25:00,disk_percent,42.91
app-catalog,2026-07-02 09:25:00,response_time_ms,82.93
app-catalog,2026-07-02 09:25:00,error_rate_percent,0.0
app-catalog,2026-07-02 09:25:00,status,1.0
app-catalog,2026-07-02 09:30:00,cpu_percent,28.21
app-catalog,2026-07-02 09:30:00,memory_percent,46.72
app-catalog,2026-07-02 09:30:00,disk_percent,42.37
app-catalog,2026-07-02 09:30:00,response_time_ms,65.09
app-catalog,2026-07-02 09:30:00,error_rate_percent,0.31
app-catalog,2026-07-02 09:30:00,status,1.0
app-catalog,2026-07-02 09:35:00,cpu_percent,33.34
app-catalog,2026-07-02 09:35:00,memory_percent,58.28
app-catalog,2026-07-02 09:35:00,disk_percent,39.65
app-catalog,2026-07-02 09:35:00,response_time_ms,69.22
app-catalog,2026-07-02 09:35:00,error_rate_percent,0.59
app-catalog,2026-07-02 09:35:00,status,1.0
app-catalog,2026-07-02 09:40:00,cpu_percent,30.63
app-catalog,2026-07-02 09:40:00,memory_percent,49.29
app-catalog,2026-07-02 09:40:00,disk_percent,41.12
app-catalog,2026-07-02 09:40:00,response_time_ms,62.9
app-catalog,2026-07-02 09:40:00,error_rate_percent,0.72
app-catalog,2026-07-02 09:40:00,status,1.0
app-catalog,2026-07-02 09:45:00,cpu_percent,34.92
app-catalog,2026-07-02 09:45:00,memory_percent,51.06
app-catalog,2026-07-02 09:45:00,disk_percent,41.64
app-catalog,2026-07-02 09:45:00,response_time_ms,73.28
app-catalog,2026-07-02 09:45:00,error_rate_percent,0.43
app-catalog,2026-07-02 09:45:00,status,1.0
app-catalog,2026-07-02 09:50:00,cpu_percent,32.8
app-catalog,2026-07-02 09:50:00,memory_percent,51.14
app-catalog,2026-07-02 09:50:00,disk_percent,41.85
app-catalog,2026-07-02 09:50:00,response_time_ms,74.23
app-catalog,2026-07-02 09:50:00,error_rate_percent,0.15
app-catalog,2026-07-02 09:50:00,status,1.0
app-catalog,2026-07-02 09:55:00,cpu_percent,33.89
app-catalog,2026-07-02 09:55:00,memory_percent,55.4
app-catalog,2026-07-02 09:55:00,disk_percent,41.3
app-catalog,2026-07-02 09:55:00,response_time_ms,76.53
app-catalog,2026-07-02 09:55:00,error_rate_percent,0.2
app-catalog,2026-07-02 09:55:00,status,1.0
app-notifications,2026-07-02 08:00:00,cpu_percent,39.97
app-notifications,2026-07-02 08:00:00,memory_percent,57.31
app-notifications,2026-07-02 08:00:00,disk_percent,51.31
app-notifications,2026-07-02 08:00:00,response_time_ms,99.62
app-notifications,2026-07-02 08:00:00,error_rate_percent,0.37
app-notifications,2026-07-02 08:00:00,status,1.0
app-notifications,2026-07-02 08:05:00,cpu_percent,33.11
app-notifications,2026-07-02 08:05:00,memory_percent,51.42
app-notifications,2026-07-02 08:05:00,disk_percent,51.4
app-notifications,2026-07-02 08:05:00,response_time_ms,86.43
app-notifications,2026-07-02 08:05:00,error_rate_percent,0.55
app-notifications,2026-07-02 08:05:00,status,1.0
app-notifications,2026-07-02 08:10:00,cpu_percent,33.23
app-notifications,2026-07-02 08:10:00,memory_percent,56.75
app-notifications,2026-07-02 08:10:00,disk_percent,52.56
app-notifications,2026-07-02 08:10:00,response_time_ms,84.71
app-notifications,2026-07-02 08:10:00,error_rate_percent,0.07
app-notifications,2026-07-02 08:10:00,status,1.0
app-notifications,2026-07-02 08:15:00,cpu_percent,38.58
app-notifications,2026-07-02 08:15:00,memory_percent,58.25
app-notifications,2026-07-02 08:15:00,disk_percent,51.38
app-notifications,2026-07-02 08:15:00,response_time_ms,76.8
app-notifications,2026-07-02 08:15:00,error_rate_percent,0.58
app-notifications,2026-07-02 08:15:00,status,1.0
app-notifications,2026-07-02 08:20:00,cpu_percent,41.78
app-notifications,2026-07-02 08:20:00,memory_percent,46.19
app-notifications,2026-07-02 08:20:00,disk_percent,52.02
app-notifications,2026-07-02 08:20:00,response_time_ms,86.53
app-notifications,2026-07-02 08:20:00,error_rate_percent,0.24
app-notifications,2026-07-02 08:20:00,status,1.0
app-notifications,2026-07-02 08:25:00,cpu_percent,37.68
app-notifications,2026-07-02 08:25:00,memory_percent,48.5
app-notifications,2026-07-02 08:25:00,disk_percent,51.84
app-notifications,2026-07-02 08:25:00,response_time_ms,102.8
app-notifications,2026-07-02 08:25:00,error_rate_percent,0.55
app-notifications,2026-07-02 08:25:00,status,1.0
app-notifications,2026-07-02 08:30:00,cpu_percent,32.18
app-notifications,2026-07-02 08:30:00,memory_percent,46.58
app-notifications,2026-07-02 08:30:00,disk_percent,50.26
app-notifications,2026-07-02 08:30:00,response_time_ms,71.26
app-notifications,2026-07-02 08:30:00,error_rate_percent,0.98
app-notifications,2026-07-02 08:30:00,status,1.0
app-notifications,2026-07-02 08:35:00,cpu_percent,34.69
app-notifications,2026-07-02 08:35:00,memory_percent,49.51
app-notifications,2026-07-02 08:35:00,disk_percent,50.24
app-notifications,2026-07-02 08:35:00,response_time_ms,79.0
app-notifications,2026-07-02 08:35:00,error_rate_percent,0.4
app-notifications,2026-07-02 08:35:00,status,1.0
app-notifications,2026-07-02 08:40:00,cpu_percent,30.56
app-notifications,2026-07-02 08:40:00,memory_percent,60.4
app-notifications,2026-07-02 08:40:00,disk_percent,50.79
app-notifications,2026-07-02 08:40:00,response_time_ms,81.84
app-notifications,2026-07-02 08:40:00,error_rate_percent,0.59
app-notifications,2026-07-02 08:40:00,status,1.0
app-notifications,2026-07-02 08:45:00,cpu_percent,41.49
app-notifications,2026-07-02 08:45:00,memory_percent,58.99
app-notifications,2026-07-02 08:45:00,disk_percent,51.05
app-notifications,2026-07-02 08:45:00,response_time_ms,92.22
app-notifications,2026-07-02 08:45:00,error_rate_percent,0.54
app-notifications,2026-07-02 08:45:00,status,1.0
app-notifications,2026-07-02 08:50:00,cpu_percent,37.81
app-notifications,2026-07-02 08:50:00,memory_percent,54.72
app-notifications,2026-07-02 08:50:00,disk_percent,50.6
app-notifications,2026-07-02 08:50:00,response_time_ms,77.07
app-notifications,2026-07-02 08:50:00,error_rate_percent,0.55
app-notifications,2026-07-02 08:50:00,status,1.0
app-notifications,2026-07-02 08:55:00,cpu_percent,30.95
app-notifications,2026-07-02 08:55:00,memory_percent,59.15
app-notifications,2026-07-02 08:55:00,disk_percent,51.58
app-notifications,2026-07-02 08:55:00,response_time_ms,79.41
app-notifications,2026-07-02 08:55:00,error_rate_percent,0.4
app-notifications,2026-07-02 08:55:00,status,1.0
app-notifications,2026-07-02 09:00:00,cpu_percent,33.66
app-notifications,2026-07-02 09:00:00,memory_percent,53.17
app-notifications,2026-07-02 09:00:00,disk_percent,52.49
app-notifications,2026-07-02 09:00:00,response_time_ms,75.22
app-notifications,2026-07-02 09:00:00,error_rate_percent,0.0
app-notifications,2026-07-02 09:00:00,status,1.0
app-notifications,2026-07-02 09:05:00,cpu_percent,37.04
app-notifications,2026-07-02 09:05:00,memory_percent,52.98
app-notifications,2026-07-02 09:05:00,disk_percent,51.71
app-notifications,2026-07-02 09:05:00,response_time_ms,94.11
app-notifications,2026-07-02 09:05:00,error_rate_percent,0.45
app-notifications,2026-07-02 09:05:00,status,1.0
app-notifications,2026-07-02 09:10:00,cpu_percent,38.88
app-notifications,2026-07-02 09:10:00,memory_percent,50.12
app-notifications,2026-07-02 09:10:00,disk_percent,51.61
app-notifications,2026-07-02 09:10:00,response_time_ms,81.36
app-notifications,2026-07-02 09:10:00,error_rate_percent,0.16
app-notifications,2026-07-02 09:10:00,status,1.0
app-notifications,2026-07-02 09:15:00,cpu_percent,38.15
app-notifications,2026-07-02 09:15:00,memory_percent,55.97
app-notifications,2026-07-02 09:15:00,disk_percent,49.6
app-notifications,2026-07-02 09:15:00,response_time_ms,78.45
app-notifications,2026-07-02 09:15:00,error_rate_percent,0.59
app-notifications,2026-07-02 09:15:00,status,1.0
app-notifications,2026-07-02 09:20:00,cpu_percent,39.97
app-notifications,2026-07-02 09:20:00,memory_percent,51.03
app-notifications,2026-07-02 09:20:00,disk_percent,51.36
app-notifications,2026-07-02 09:20:00,response_time_ms,75.53
app-notifications,2026-07-02 09:20:00,error_rate_percent,1.25
app-notifications,2026-07-02 09:20:00,status,1.0
app-notifications,2026-07-02 09:25:00,cpu_percent,37.59
app-notifications,2026-07-02 09:25:00,memory_percent,57.27
app-notifications,2026-07-02 09:25:00,disk_percent,52.2
app-notifications,2026-07-02 09:25:00,response_time_ms,99.0
app-notifications,2026-07-02 09:25:00,error_rate_percent,0.68
app-notifications,2026-07-02 09:25:00,status,1.0
app-notifications,2026-07-02 09:30:00,cpu_percent,34.35
app-notifications,2026-07-02 09:30:00,memory_percent,56.67
app-notifications,2026-07-02 09:30:00,disk_percent,51.62
app-notifications,2026-07-02 09:30:00,response_time_ms,102.63
app-notifications,2026-07-02 09:30:00,error_rate_percent,0.28
app-notifications,2026-07-02 09:30:00,status,1.0
app-notifications,2026-07-02 09:35:00,cpu_percent,33.52
app-notifications,2026-07-02 09:35:00,memory_percent,56.34
app-notifications,2026-07-02 09:35:00,disk_percent,52.82
app-notifications,2026-07-02 09:35:00,response_time_ms,91.12
app-notifications,2026-07-02 09:35:00,error_rate_percent,0.29
app-notifications,2026-07-02 09:35:00,status,1.0
app-notifications,2026-07-02 09:40:00,cpu_percent,35.21
app-notifications,2026-07-02 09:40:00,memory_percent,51.7
app-notifications,2026-07-02 09:40:00,disk_percent,53.44
app-notifications,2026-07-02 09:40:00,response_time_ms,98.66
app-notifications,2026-07-02 09:40:00,error_rate_percent,0.88
app-notifications,2026-07-02 09:40:00,status,1.0
app-notifications,2026-07-02 09:45:00,cpu_percent,36.89
app-notifications,2026-07-02 09:45:00,memory_percent,51.47
app-notifications,2026-07-02 09:45:00,disk_percent,52.72
app-notifications,2026-07-02 09:45:00,response_time_ms,106.21
app-notifications,2026-07-02 09:45:00,error_rate_percent,0.67
app-notifications,2026-07-02 09:45:00,status,1.0
app-notifications,2026-07-02 09:50:00,cpu_percent,35.59
app-notifications,2026-07-02 09:50:00,memory_percent,58.02
app-notifications,2026-07-02 09:50:00,disk_percent,51.17
app-notifications,2026-07-02 09:50:00,response_time_ms,97.31
app-notifications,2026-07-02 09:50:00,error_rate_percent,0.29
app-notifications,2026-07-02 09:50:00,status,1.0
app-notifications,2026-07-02 09:55:00,cpu_percent,31.8
app-notifications,2026-07-02 09:55:00,memory_percent,55.96
app-notifications,2026-07-02 09:55:00,disk_percent,51.88
app-notifications,2026-07-02 09:55:00,response_time_ms,108.71
app-notifications,2026-07-02 09:55:00,error_rate_percent,0.42
app-notifications,2026-07-02 09:55:00,status,1.0
db-orders,2026-07-02 08:00:00,cpu_percent,44.5
db-orders,2026-07-02 08:00:00,memory_percent,26.6
db-orders,2026-07-02 08:00:00,disk_percent,55.3
db-orders,2026-07-02 08:00:00,response_time_ms,61.15
db-orders,2026-07-02 08:00:00,error_rate_percent,0.64
db-orders,2026-07-02 08:00:00,status,1.0
db-orders,2026-07-02 08:05:00,cpu_percent,39.7
db-orders,2026-07-02 08:05:00,memory_percent,35.67
db-orders,2026-07-02 08:05:00,disk_percent,58.59
db-orders,2026-07-02 08:05:00,response_time_ms,76.11
db-orders,2026-07-02 08:05:00,error_rate_percent,1.0
db-orders,2026-07-02 08:05:00,status,1.0
db-orders,2026-07-02 08:10:00,cpu_percent,45.32
db-orders,2026-07-02 08:10:00,memory_percent,35.66
db-orders,2026-07-02 08:10:00,disk_percent,56.94
db-orders,2026-07-02 08:10:00,response_time_ms,88.55
db-orders,2026-07-02 08:10:00,error_rate_percent,0.22
db-orders,2026-07-02 08:10:00,status,1.0
db-orders,2026-07-02 08:15:00,cpu_percent,46.9
db-orders,2026-07-02 08:15:00,memory_percent,29.33
db-orders,2026-07-02 08:15:00,disk_percent,57.04
db-orders,2026-07-02 08:15:00,response_time_ms,85.28
db-orders,2026-07-02 08:15:00,error_rate_percent,0.55
db-orders,2026-07-02 08:15:00,status,1.0
db-orders,2026-07-02 08:20:00,cpu_percent,44.11
db-orders,2026-07-02 08:20:00,memory_percent,34.08
db-orders,2026-07-02 08:20:00,disk_percent,57.97
db-orders,2026-07-02 08:20:00,response_time_ms,65.11
db-orders,2026-07-02 08:20:00,error_rate_percent,0.67
db-orders,2026-07-02 08:20:00,status,1.0
db-orders,2026-07-02 08:25:00,cpu_percent,47.09
db-orders,2026-07-02 08:25:00,memory_percent,28.16
db-orders,2026-07-02 08:25:00,disk_percent,57.56
db-orders,2026-07-02 08:25:00,response_time_ms,65.72
db-orders,2026-07-02 08:25:00,error_rate_percent,0.93
db-orders,2026-07-02 08:25:00,status,1.0
db-orders,2026-07-02 08:30:00,cpu_percent,43.46
db-orders,2026-07-02 08:30:00,memory_percent,30.85
db-orders,2026-07-02 08:30:00,disk_percent,58.37
db-orders,2026-07-02 08:30:00,response_time_ms,77.53
db-orders,2026-07-02 08:30:00,error_rate_percent,0.68
db-orders,2026-07-02 08:30:00,status,1.0
db-orders,2026-07-02 08:35:00,cpu_percent,40.22
db-orders,2026-07-02 08:35:00,memory_percent,28.89
db-orders,2026-07-02 08:35:00,disk_percent,55.78
db-orders,2026-07-02 08:35:00,response_time_ms,76.88
db-orders,2026-07-02 08:35:00,error_rate_percent,0.81
db-orders,2026-07-02 08:35:00,status,1.0
db-orders,2026-07-02 08:40:00,cpu_percent,45.3
db-orders,2026-07-02 08:40:00,memory_percent,34.7
db-orders,2026-07-02 08:40:00,disk_percent,56.14
db-orders,2026-07-02 08:40:00,response_time_ms,70.13
db-orders,2026-07-02 08:40:00,error_rate_percent,0.36
db-orders,2026-07-02 08:40:00,status,1.0
db-orders,2026-07-02 08:45:00,cpu_percent,46.7
db-orders,2026-07-02 08:45:00,memory_percent,32.59
db-orders,2026-07-02 08:45:00,disk_percent,57.15
db-orders,2026-07-02 08:45:00,response_time_ms,85.19
db-orders,2026-07-02 08:45:00,error_rate_percent,0.45
db-orders,2026-07-02 08:45:00,status,1.0
db-orders,2026-07-02 08:50:00,cpu_percent,44.32
db-orders,2026-07-02 08:50:00,memory_percent,36.38
db-orders,2026-07-02 08:50:00,disk_percent,56.58
db-orders,2026-07-02 08:50:00,response_time_ms,80.79
db-orders,2026-07-02 08:50:00,error_rate_percent,0.98
db-orders,2026-07-02 08:50:00,status,1.0
db-orders,2026-07-02 08:55:00,cpu_percent,44.81
db-orders,2026-07-02 08:55:00,memory_percent,33.99
db-orders,2026-07-02 08:55:00,disk_percent,56.56
db-orders,2026-07-02 08:55:00,response_time_ms,98.53
db-orders,2026-07-02 08:55:00,error_rate_percent,0.0
db-orders,2026-07-02 08:55:00,status,1.0
db-orders,2026-07-02 09:00:00,cpu_percent,39.87
db-orders,2026-07-02 09:00:00,memory_percent,26.95
db-orders,2026-07-02 09:00:00,disk_percent,58.79
db-orders,2026-07-02 09:00:00,response_time_ms,82.49
db-orders,2026-07-02 09:00:00,error_rate_percent,0.42
db-orders,2026-07-02 09:00:00,status,1.0
db-orders,2026-07-02 09:05:00,cpu_percent,39.28
db-orders,2026-07-02 09:05:00,memory_percent,32.62
db-orders,2026-07-02 09:05:00,disk_percent,57.28
db-orders,2026-07-02 09:05:00,response_time_ms,72.03
db-orders,2026-07-02 09:05:00,error_rate_percent,0.05
db-orders,2026-07-02 09:05:00,status,1.0
db-orders,2026-07-02 09:10:00,cpu_percent,40.0
db-orders,2026-07-02 09:10:00,memory_percent,32.02
db-orders,2026-07-02 09:10:00,disk_percent,57.48
db-orders,2026-07-02 09:10:00,response_time_ms,79.69
db-orders,2026-07-02 09:10:00,error_rate_percent,0.45
db-orders,2026-07-02 09:10:00,status,1.0
db-orders,2026-07-02 09:15:00,cpu_percent,37.33
db-orders,2026-07-02 09:15:00,memory_percent,31.36
db-orders,2026-07-02 09:15:00,disk_percent,56.14
db-orders,2026-07-02 09:15:00,response_time_ms,79.38
db-orders,2026-07-02 09:15:00,error_rate_percent,0.64
db-orders,2026-07-02 09:15:00,status,1.0
db-orders,2026-07-02 09:20:00,cpu_percent,41.7
db-orders,2026-07-02 09:20:00,memory_percent,27.07
db-orders,2026-07-02 09:20:00,disk_percent,58.16
db-orders,2026-07-02 09:20:00,response_time_ms,82.48
db-orders,2026-07-02 09:20:00,error_rate_percent,0.31
db-orders,2026-07-02 09:20:00,status,1.0
db-orders,2026-07-02 09:25:00,cpu_percent,32.41
db-orders,2026-07-02 09:25:00,memory_percent,30.97
db-orders,2026-07-02 09:25:00,disk_percent,57.8
db-orders,2026-07-02 09:25:00,response_time_ms,90.18
db-orders,2026-07-02 09:25:00,error_rate_percent,0.3
db-orders,2026-07-02 09:25:00,status,1.0
db-orders,2026-07-02 09:30:00,cpu_percent,41.83
db-orders,2026-07-02 09:30:00,memory_percent,29.39
db-orders,2026-07-02 09:30:00,disk_percent,58.01
db-orders,2026-07-02 09:30:00,response_time_ms,67.21
db-orders,2026-07-02 09:30:00,error_rate_percent,0.47
db-orders,2026-07-02 09:30:00,status,1.0
db-orders,2026-07-02 09:35:00,cpu_percent,40.7
db-orders,2026-07-02 09:35:00,memory_percent,32.24
db-orders,2026-07-02 09:35:00,disk_percent,55.61
db-orders,2026-07-02 09:35:00,response_time_ms,82.72
db-orders,2026-07-02 09:35:00,error_rate_percent,0.35
db-orders,2026-07-02 09:35:00,status,1.0
db-orders,2026-07-02 09:40:00,cpu_percent,43.51
db-orders,2026-07-02 09:40:00,memory_percent,33.27
db-orders,2026-07-02 09:40:00,disk_percent,58.31
db-orders,2026-07-02 09:40:00,response_time_ms,61.99
db-orders,2026-07-02 09:40:00,error_rate_percent,0.8
db-orders,2026-07-02 09:40:00,status,1.0
db-orders,2026-07-02 09:45:00,cpu_percent,46.64
db-orders,2026-07-02 09:45:00,memory_percent,29.99
db-orders,2026-07-02 09:45:00,disk_percent,58.57
db-orders,2026-07-02 09:45:00,response_time_ms,80.85
db-orders,2026-07-02 09:45:00,error_rate_percent,0.89
db-orders,2026-07-02 09:45:00,status,1.0
db-orders,2026-07-02 09:50:00,cpu_percent,42.04
db-orders,2026-07-02 09:50:00,memory_percent,27.7
db-orders,2026-07-02 09:50:00,disk_percent,58.39
db-orders,2026-07-02 09:50:00,response_time_ms,100.6
db-orders,2026-07-02 09:50:00,error_rate_percent,0.69
db-orders,2026-07-02 09:50:00,status,1.0
db-orders,2026-07-02 09:55:00,cpu_percent,47.97
db-orders,2026-07-02 09:55:00,memory_percent,29.27
db-orders,2026-07-02 09:55:00,disk_percent,55.84
db-orders,2026-07-02 09:55:00,response_time_ms,76.7
db-orders,2026-07-02 09:55:00,error_rate_percent,0.95
db-orders,2026-07-02 09:55:00,status,1.0
db-payments,2026-07-02 08:00:00,cpu_percent,16.16
db-payments,2026-07-02 08:00:00,memory_percent,30.96
db-payments,2026-07-02 08:00:00,disk_percent,44.26
db-payments,2026-07-02 08:00:00,response_time_ms,132.7
db-payments,2026-07-02 08:00:00,error_rate_percent,0.76
db-payments,2026-07-02 08:00:00,status,1.0
db-payments,2026-07-02 08:05:00,cpu_percent,18.64
db-payments,2026-07-02 08:05:00,memory_percent,31.31
db-payments,2026-07-02 08:05:00,disk_percent,47.5
db-payments,2026-07-02 08:05:00,response_time_ms,130.73
db-payments,2026-07-02 08:05:00,error_rate_percent,0.13
db-payments,2026-07-02 08:05:00,status,1.0
db-payments,2026-07-02 08:10:00,cpu_percent,18.34
db-payments,2026-07-02 08:10:00,memory_percent,24.89
db-payments,2026-07-02 08:10:00,disk_percent,46.94
db-payments,2026-07-02 08:10:00,response_time_ms,124.15
db-payments,2026-07-02 08:10:00,error_rate_percent,0.82
db-payments,2026-07-02 08:10:00,status,1.0
db-payments,2026-07-02 08:15:00,cpu_percent,27.07
db-payments,2026-07-02 08:15:00,memory_percent,30.3
db-payments,2026-07-02 08:15:00,disk_percent,45.64
db-payments,2026-07-02 08:15:00,response_time_ms,139.4
db-payments,2026-07-02 08:15:00,error_rate_percent,0.54
db-payments,2026-07-02 08:15:00,status,1.0
db-payments,2026-07-02 08:20:00,cpu_percent,24.68
db-payments,2026-07-02 08:20:00,memory_percent,26.36
db-payments,2026-07-02 08:20:00,disk_percent,47.07
db-payments,2026-07-02 08:20:00,response_time_ms,122.86
db-payments,2026-07-02 08:20:00,error_rate_percent,0.0
db-payments,2026-07-02 08:20:00,status,1.0
db-payments,2026-07-02 08:25:00,cpu_percent,21.14
db-payments,2026-07-02 08:25:00,memory_percent,34.63
db-payments,2026-07-02 08:25:00,disk_percent,48.27
db-payments,2026-07-02 08:25:00,response_time_ms,127.88
db-payments,2026-07-02 08:25:00,error_rate_percent,0.1
db-payments,2026-07-02 08:25:00,status,1.0
db-payments,2026-07-02 08:30:00,cpu_percent,32.1
db-payments,2026-07-02 08:30:00,memory_percent,33.59
db-payments,2026-07-02 08:30:00,disk_percent,45.91
db-payments,2026-07-02 08:30:00,response_time_ms,120.85
db-payments,2026-07-02 08:30:00,error_rate_percent,0.2
db-payments,2026-07-02 08:30:00,status,1.0
db-payments,2026-07-02 08:35:00,cpu_percent,29.52
db-payments,2026-07-02 08:35:00,memory_percent,31.86
db-payments,2026-07-02 08:35:00,disk_percent,45.63
db-payments,2026-07-02 08:35:00,response_time_ms,126.51
db-payments,2026-07-02 08:35:00,error_rate_percent,0.97
db-payments,2026-07-02 08:35:00,status,1.0
db-payments,2026-07-02 08:40:00,cpu_percent,21.25
db-payments,2026-07-02 08:40:00,memory_percent,35.46
db-payments,2026-07-02 08:40:00,disk_percent,46.44
db-payments,2026-07-02 08:40:00,response_time_ms,134.01
db-payments,2026-07-02 08:40:00,error_rate_percent,0.24
db-payments,2026-07-02 08:40:00,status,1.0
db-payments,2026-07-02 08:45:00,cpu_percent,26.24
db-payments,2026-07-02 08:45:00,memory_percent,39.38
db-payments,2026-07-02 08:45:00,disk_percent,46.12
db-payments,2026-07-02 08:45:00,response_time_ms,122.42
db-payments,2026-07-02 08:45:00,error_rate_percent,0.11
db-payments,2026-07-02 08:45:00,status,1.0
db-payments,2026-07-02 08:50:00,cpu_percent,24.37
db-payments,2026-07-02 08:50:00,memory_percent,31.86
db-payments,2026-07-02 08:50:00,disk_percent,46.07
db-payments,2026-07-02 08:50:00,response_time_ms,131.73
db-payments,2026-07-02 08:50:00,error_rate_percent,0.06
db-payments,2026-07-02 08:50:00,status,1.0
db-payments,2026-07-02 08:55:00,cpu_percent,26.73
db-payments,2026-07-02 08:55:00,memory_percent,33.88
db-payments,2026-07-02 08:55:00,disk_percent,46.1
db-payments,2026-07-02 08:55:00,response_time_ms,133.93
db-payments,2026-07-02 08:55:00,error_rate_percent,0.78
db-payments,2026-07-02 08:55:00,status,1.0
db-payments,2026-07-02 09:00:00,cpu_percent,23.82
db-payments,2026-07-02 09:00:00,memory_percent,29.54
db-payments,2026-07-02 09:00:00,disk_percent,47.34
db-payments,2026-07-02 09:00:00,response_time_ms,127.28
db-payments,2026-07-02 09:00:00,error_rate_percent,0.28
db-payments,2026-07-02 09:00:00,status,1.0
db-payments,2026-07-02 09:05:00,cpu_percent,17.36
db-payments,2026-07-02 09:05:00,memory_percent,32.98
db-payments,2026-07-02 09:05:00,disk_percent,45.12
db-payments,2026-07-02 09:05:00,response_time_ms,126.42
db-payments,2026-07-02 09:05:00,error_rate_percent,0.63
db-payments,2026-07-02 09:05:00,status,1.0
db-payments,2026-07-02 09:10:00,cpu_percent,23.74
db-payments,2026-07-02 09:10:00,memory_percent,37.01
db-payments,2026-07-02 09:10:00,disk_percent,46.47
db-payments,2026-07-02 09:10:00,response_time_ms,127.57
db-payments,2026-07-02 09:10:00,error_rate_percent,0.4
db-payments,2026-07-02 09:10:00,status,1.0
db-payments,2026-07-02 09:15:00,cpu_percent,21.58
db-payments,2026-07-02 09:15:00,memory_percent,35.53
db-payments,2026-07-02 09:15:00,disk_percent,46.19
db-payments,2026-07-02 09:15:00,response_time_ms,127.5
db-payments,2026-07-02 09:15:00,error_rate_percent,0.75
db-payments,2026-07-02 09:15:00,status,1.0
db-payments,2026-07-02 09:20:00,cpu_percent,23.99
db-payments,2026-07-02 09:20:00,memory_percent,31.08
db-payments,2026-07-02 09:20:00,disk_percent,44.66
db-payments,2026-07-02 09:20:00,response_time_ms,135.99
db-payments,2026-07-02 09:20:00,error_rate_percent,0.57
db-payments,2026-07-02 09:20:00,status,1.0
db-payments,2026-07-02 09:25:00,cpu_percent,23.81
db-payments,2026-07-02 09:25:00,memory_percent,31.21
db-payments,2026-07-02 09:25:00,disk_percent,45.34
db-payments,2026-07-02 09:25:00,response_time_ms,129.35
db-payments,2026-07-02 09:25:00,error_rate_percent,0.57
db-payments,2026-07-02 09:25:00,status,1.0
db-payments,2026-07-02 09:30:00,cpu_percent,23.09
db-payments,2026-07-02 09:30:00,memory_percent,32.37
db-payments,2026-07-02 09:30:00,disk_percent,45.7
db-payments,2026-07-02 09:30:00,response_time_ms,135.0
db-payments,2026-07-02 09:30:00,error_rate_percent,0.57
db-payments,2026-07-02 09:30:00,status,1.0
db-payments,2026-07-02 09:35:00,cpu_percent,20.6
db-payments,2026-07-02 09:35:00,memory_percent,35.99
db-payments,2026-07-02 09:35:00,disk_percent,46.96
db-payments,2026-07-02 09:35:00,response_time_ms,139.75
db-payments,2026-07-02 09:35:00,error_rate_percent,0.46
db-payments,2026-07-02 09:35:00,status,1.0
db-payments,2026-07-02 09:40:00,cpu_percent,22.83
db-payments,2026-07-02 09:40:00,memory_percent,28.31
db-payments,2026-07-02 09:40:00,disk_percent,46.92
db-payments,2026-07-02 09:40:00,response_time_ms,110.25
db-payments,2026-07-02 09:40:00,error_rate_percent,0.38
db-payments,2026-07-02 09:40:00,status,1.0
db-payments,2026-07-02 09:45:00,cpu_percent,22.25
db-payments,2026-07-02 09:45:00,memory_percent,36.37
